CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases
C-9149,63,Male,Electronics,Headphones,783.46,Spring,Card,2.9,16,8
C-9150,40,Female,Accessories,Sunglasses,28.71,Winter,Cash on Delivery,2.5,16,8
C-9151,29,Male,Sports,Dumbbells,103,Summer,Card,2.9,23,9
C-9152,48,Male,Mens Clothing,Jacket,121.26,Summer,Card,1.9,12,6
C-9153,30,Male,Groceries,Beverages,5.89,Summer,Cash on Delivery,3.2,17,6
C-9154,35,Male,Footwear,Sandals,240.97,Summer,Card,2.8,22,6
C-9155,62,Female,Beauty,Makeup Set,140.77,Summer,Card,2.7,6,3
C-9156,21,Male,Electronics,Headphones,1584.57,Winter,Card,3.6,15,5
C-9157,56,Female,Womens Clothing,Top,123.71,Autumn,Card,3.2,11,3
C-9158,20,Female,Accessories,Wallet,127.91,Spring,Card,2.9,17,6
C-9159,22,Female,Groceries,Snacks,23.75,Spring,Card,3.7,18,4
C-9160,47,Male,Footwear,Sandals,71.63,Autumn,Cash on Delivery,3.2,15,5
C-9161,44,Female,Accessories,Wallet,132.42,Autumn,Card,3.7,15,5
C-9162,50,Female,Beauty,Skincare Kit,128.51,Spring,Card,3.8,16,8
C-9163,39,Male,Mens Clothing,Jacket,143.5,Winter,Card,4.9,19,7
C-9164,64,Female,Footwear,Sneakers,162.31,Summer,Card,3.7,14,7
C-9165,67,Female,Footwear,Sandals,210.1,Autumn,Card,3.9,4,2
C-9166,48,Male,Electronics,Mobile Phone,1794.93,Spring,Card,4.6,16,8
C-9167,26,Male,Mens Clothing,T-Shirt,52.64,Autumn,Cash on Delivery,4.5,9,2
C-9168,46,Male,Sports,Dumbbells,119.62,Autumn,Card,4.5,15,5
C-9169,26,Female,Footwear,Sandals,230.19,Winter,Card,3.9,22,6
C-9170,50,Female,Home,Curtains,58.78,Winter,Cash on Delivery,4.8,16,3
C-9171,36,Male,Electronics,Headphones,2331.58,Winter,Card,3,8,4
C-9172,36,Male,Sports,Dumbbells,149.44,Autumn,Card,3.6,20,5
C-9173,64,Male,Electronics,Headphones,2758.3,Spring,Card,3.4,17,6
C-9174,69,Female,Beauty,Makeup Set,87.77,Autumn,Cash on Delivery,3.9,9,2
C-9175,41,Male,Mens Clothing,Shirt,199.07,Winter,Card,3.1,6,3
C-9176,39,Male,Mens Clothing,Shirt,145.5,Autumn,Card,3.8,4,2
C-9177,62,Female,Beauty,Makeup Set,145.39,Summer,Card,3.8,13,4
C-9178,47,Male,Electronics,Mobile Phone,1665.59,Summer,Card,3.9,17,6
C-9179,46,Female,Footwear,Sandals,89.47,Spring,Cash on Delivery,4.3,17,6
C-9180,56,Male,Mens Clothing,Shirt,153.46,Spring,Card,3.2,11,3
C-9181,32,Female,Accessories,Sunglasses,156.18,Winter,Card,2.6,12,6
C-9182,50,Male,Sports,Dumbbells,83.36,Summer,Card,3.4,10,5
C-9183,58,Male,Mens Clothing,T-Shirt,171.56,Summer,Card,3.9,8,4
C-9184,26,Female,Womens Clothing,Top,31.99,Winter,Cash on Delivery,3.4,23,9
C-9185,58,Female,Womens Clothing,Top,199.24,Winter,Card,3.3,15,5
C-9186,24,Female,Womens Clothing,Top,80.74,Spring,Card,3.4,24,7
C-9187,65,Female,Footwear,Sandals,231.77,Autumn,Card,3.5,22,6
C-9188,46,Male,Mens Clothing,T-Shirt,79.07,Autumn,Card,4.3,14,2
C-9189,57,Female,Groceries,Rice Pack,13.76,Winter,Card,4.4,7,1
C-9190,27,Female,Beauty,Perfume,113.95,Spring,Card,3.7,11,3
C-9191,41,Female,Footwear,Formal Shoes,216.85,Spring,Card,3.3,21,8
C-9192,40,Female,Beauty,Perfume,58.55,Spring,Cash on Delivery,4.8,6,3
C-9193,43,Male,Sports,Yoga Mat,188.28,Winter,Card,4.4,19,7
C-9194,37,Female,Womens Clothing,Skirt,116.17,Autumn,Card,4.4,22,6
C-9195,34,Female,Home,Curtains,142.76,Summer,Card,4.6,19,7
C-9196,43,Male,Footwear,Sneakers,158.75,Winter,Card,4.5,16,8
C-9197,49,Female,Groceries,Cooking Oil,43.81,Spring,Cash on Delivery,4,12,6
C-9198,57,Male,Sports,Football,66.09,Spring,Cash on Delivery,3.6,11,3
C-9199,60,Male,Electronics,Laptop,2585.88,Winter,Card,3.1,15,5
C-9200,45,Male,Electronics,Laptop,2462.83,Spring,Card,4.5,12,6
C-9201,38,Male,Sports,Yoga Mat,92.59,Spring,Card,4.6,19,7
C-9202,52,Female,Womens Clothing,Jeans,132.67,Autumn,Card,5,13,4
C-9203,49,Female,Groceries,Cooking Oil,44.3,Winter,Card,4.3,17,6
C-9204,26,Female,Beauty,Perfume,76.87,Spring,Card,3,10,5
C-9205,58,Male,Mens Clothing,Jacket,53.51,Spring,Card,4.4,12,6
C-9206,52,Male,Sports,Dumbbells,103.02,Autumn,Card,3.6,14,7
C-9207,64,Male,Footwear,Sneakers,184.26,Winter,Card,4.6,12,1
C-9208,55,Female,Footwear,Sneakers,171.05,Autumn,Card,3.8,12,6
C-9209,67,Female,Accessories,Wallet,37.77,Winter,Cash on Delivery,4.5,20,5
C-9210,41,Male,Home,Lamp,170.89,Autumn,Card,4.7,24,7
C-9211,23,Male,Footwear,Formal Shoes,249.42,Spring,Card,2.7,23,9
C-9212,66,Female,Footwear,Sandals,167.08,Spring,Card,4.2,24,7
C-9213,26,Female,Groceries,Cooking Oil,59.78,Autumn,Card,4.3,15,5
C-9214,44,Female,Womens Clothing,Top,32,Autumn,Card,5,14,7
C-9215,36,Male,Sports,Yoga Mat,46.99,Spring,Cash on Delivery,3.7,8,4
C-9216,31,Male,Footwear,Sneakers,82.9,Winter,Card,4.2,16,3
C-9217,69,Male,Footwear,Sneakers,245.86,Winter,Card,4,15,5
C-9218,48,Female,Accessories,Handbag,94.05,Spring,Cash on Delivery,4.3,10,5
C-9219,31,Female,Groceries,Rice Pack,9.39,Autumn,Card,4.2,14,2
C-9220,33,Female,Footwear,Formal Shoes,115.37,Winter,Card,2.8,6,3
C-9221,42,Male,Home,Lamp,288.26,Spring,Card,4.1,10,5
C-9222,61,Male,Electronics,Mobile Phone,2235.09,Winter,Card,4.4,14,7
C-9223,62,Male,Sports,Football,173.92,Summer,Card,4.2,8,4
C-9224,29,Female,Beauty,Perfume,20.49,Spring,Cash on Delivery,3.7,14,7
C-9225,23,Female,Beauty,Skincare Kit,46.62,Winter,Cash on Delivery,5,22,6
C-9226,49,Male,Electronics,Mobile Phone,2552,Autumn,Card,4.5,18,4
C-9227,67,Male,Sports,Yoga Mat,123.27,Summer,Card,4.1,12,6
C-9228,65,Male,Footwear,Formal Shoes,92.07,Summer,Cash on Delivery,4.2,18,4
C-9229,30,Female,Accessories,Wallet,37.86,Spring,Cash on Delivery,4.9,16,3
C-9230,52,Male,Electronics,Smart Watch,1075.98,Autumn,Card,4,4,2
C-9231,70,Male,Footwear,Formal Shoes,71.55,Summer,Cash on Delivery,4.5,10,5
C-9232,27,Male,Electronics,Headphones,2020.46,Autumn,Card,5,23,9
C-9233,41,Female,Accessories,Handbag,55.11,Spring,Card,3.2,15,5
C-9234,22,Female,Beauty,Makeup Set,120.3,Spring,Card,3.3,11,3
C-9235,50,Female,Accessories,Wallet,69.93,Autumn,Cash on Delivery,3.9,13,4
C-9236,27,Female,Womens Clothing,Top,185.32,Summer,Card,4.5,19,7
C-9237,28,Female,Accessories,Handbag,123.5,Spring,Card,3,14,2
C-9238,52,Male,Footwear,Formal Shoes,56.61,Summer,Cash on Delivery,2.9,15,5
C-9239,32,Female,Womens Clothing,Top,60.63,Winter,Cash on Delivery,3.6,12,6
C-9240,68,Female,Accessories,Wallet,80.92,Spring,Card,4,16,3
C-9241,52,Female,Accessories,Handbag,152.85,Autumn,Card,4.5,15,5
C-9242,29,Male,Electronics,Mobile Phone,2125.29,Winter,Card,3.2,15,5
C-9243,58,Male,Mens Clothing,Jacket,123.77,Autumn,Card,3,17,6
C-9244,54,Female,Footwear,Sandals,90.38,Spring,Card,2.2,11,3
C-9245,32,Male,Sports,Football,76.58,Summer,Card,3,18,4
C-9246,68,Female,Footwear,Sneakers,167.65,Summer,Card,4.4,15,5
C-9247,29,Male,Sports,Yoga Mat,140.17,Spring,Card,3.1,14,2
C-9248,63,Female,Accessories,Wallet,159.29,Winter,Card,5,13,4
C-9249,51,Female,Womens Clothing,Top,182.14,Autumn,Card,3.3,18,4
C-9250,43,Female,Footwear,Formal Shoes,207.33,Autumn,Card,3.9,10,5
C-9251,20,Female,Beauty,Makeup Set,142.55,Autumn,Card,3.7,14,2
C-9252,24,Male,Sports,Dumbbells,28.41,Spring,Card,3.7,18,4
C-9253,22,Female,Home,Kitchen Set,53.87,Summer,Card,3.7,9,2
C-9254,40,Male,Electronics,Laptop,2648.55,Autumn,Card,5,16,8
C-9255,56,Male,Electronics,Headphones,2273.53,Summer,Card,3.9,25,10
C-9256,68,Female,Sports,Football,118.12,Winter,Card,3.3,22,6
C-9257,39,Female,Footwear,Sandals,226.03,Winter,Card,3.8,20,5
C-9258,45,Female,Womens Clothing,Top,78.87,Spring,Cash on Delivery,3.7,18,4
C-9259,63,Male,Sports,Football,119.9,Autumn,Card,4.6,30,10
C-9260,46,Female,Accessories,Handbag,64.95,Autumn,Cash on Delivery,3.6,12,1
C-9261,34,Male,Footwear,Sandals,103.26,Winter,Card,5,15,5
C-9262,69,Male,Electronics,Headphones,1019.98,Spring,Card,4.5,18,4
C-9263,48,Female,Accessories,Sunglasses,177.11,Autumn,Card,4.7,6,3
C-9264,68,Female,Womens Clothing,Top,102.76,Spring,Card,3.5,17,6
C-9265,58,Male,Mens Clothing,T-Shirt,115.46,Spring,Card,5,14,7
C-9266,23,Male,Mens Clothing,Jacket,180.94,Summer,Card,3.9,14,7
C-9267,62,Female,Accessories,Wallet,155.55,Autumn,Card,3.9,22,6
C-9268,41,Female,Groceries,Beverages,8.82,Winter,Cash on Delivery,3.6,6,3
C-9269,38,Female,Womens Clothing,Skirt,87.41,Spring,Card,3.8,2,1
C-9270,48,Male,Sports,Football,134.24,Autumn,Card,2.7,14,7
C-9271,48,Female,Beauty,Perfume,101.02,Summer,Card,4,22,6
C-9272,27,Female,Sports,Dumbbells,83.72,Spring,Card,3,22,6
C-9273,64,Male,Mens Clothing,Jacket,71.42,Spring,Cash on Delivery,2.8,10,5
C-9274,62,Female,Womens Clothing,Skirt,89.76,Autumn,Card,4.6,28,9
C-9275,46,Male,Electronics,Mobile Phone,683.7,Spring,Card,3.8,26,8
C-9276,58,Male,Sports,Dumbbells,151.74,Autumn,Card,4.4,16,8
C-9277,58,Male,Footwear,Sneakers,72.22,Winter,Card,2.6,16,8
C-9278,25,Male,Groceries,Snacks,53.37,Autumn,Cash on Delivery,3.5,26,8
C-9279,49,Male,Sports,Yoga Mat,33.07,Winter,Card,2.9,22,6
C-9280,33,Female,Accessories,Sunglasses,61.92,Spring,Cash on Delivery,4.2,28,9
C-9281,43,Male,Sports,Dumbbells,88.84,Autumn,Card,3.5,16,8
C-9282,46,Female,Footwear,Sneakers,213.67,Summer,Card,3.8,13,4
C-9283,32,Male,Electronics,Smart Watch,744.74,Winter,Card,2.9,4,2
C-9284,64,Female,Womens Clothing,Jeans,199.4,Spring,Card,3.2,11,3
C-9285,67,Female,Womens Clothing,Dress,122.67,Autumn,Card,3.6,24,7
C-9286,56,Female,Womens Clothing,Jeans,81.62,Spring,Card,4.1,22,6
C-9287,51,Female,Groceries,Snacks,50.86,Summer,Cash on Delivery,3.4,20,5
C-9288,42,Female,Footwear,Formal Shoes,50.03,Spring,Cash on Delivery,4.1,12,6
C-9289,46,Male,Footwear,Formal Shoes,140.4,Winter,Card,3.5,18,9
C-9290,29,Female,Beauty,Perfume,52.2,Winter,Card,4.3,6,3
C-9291,67,Male,Sports,Dumbbells,161.67,Spring,Card,2.8,10,5
C-9292,61,Male,Sports,Dumbbells,116.32,Autumn,Card,3.6,16,3
C-9293,63,Female,Beauty,Skincare Kit,88.46,Winter,Cash on Delivery,4.2,18,4
C-9294,20,Male,Mens Clothing,T-Shirt,175.64,Summer,Card,4,21,8
C-9295,68,Female,Footwear,Sandals,109.35,Summer,Card,4.2,15,5
C-9296,41,Female,Home,Lamp,63.09,Autumn,Card,4.1,20,5
C-9297,66,Male,Mens Clothing,T-Shirt,177.68,Winter,Card,4.6,22,6
C-9298,53,Male,Sports,Football,203.97,Spring,Card,3.8,6,3
C-9299,66,Male,Footwear,Sandals,55.18,Spring,Cash on Delivery,5,16,8
C-9300,58,Female,Beauty,Perfume,120.91,Winter,Card,4.2,18,4
C-9301,65,Female,Footwear,Sneakers,107.79,Summer,Card,3.9,12,6
C-9302,22,Female,Beauty,Skincare Kit,88.76,Spring,Card,4,21,8
C-9303,41,Male,Sports,Dumbbells,131.51,Winter,Card,3.4,14,7
C-9304,54,Male,Home,Kitchen Set,58.82,Summer,Cash on Delivery,3.8,23,9
C-9305,62,Male,Mens Clothing,T-Shirt,184.53,Winter,Card,4.2,28,9
C-9306,65,Male,Electronics,Smart Watch,2803.45,Spring,Card,3.1,12,1
C-9307,54,Female,Accessories,Wallet,91.94,Autumn,Card,3.6,16,3
C-9308,45,Male,Home,Curtains,130.45,Winter,Card,4.5,14,7
C-9309,34,Male,Home,Lamp,225,Summer,Card,3.2,14,2
C-9310,32,Male,Footwear,Sandals,237.39,Autumn,Card,5,24,7
C-9311,52,Female,Accessories,Sunglasses,36.25,Winter,Cash on Delivery,4,17,6
C-9312,53,Male,Footwear,Formal Shoes,70.21,Spring,Card,3,8,4
C-9313,38,Female,Womens Clothing,Dress,136.24,Winter,Card,3.9,8,4
C-9314,44,Female,Womens Clothing,Skirt,159.32,Autumn,Card,4.3,10,5
C-9315,27,Male,Home,Curtains,105.26,Winter,Card,3.7,15,5
C-9316,55,Female,Home,Lamp,214.41,Winter,Card,3.7,11,3
C-9317,42,Female,Womens Clothing,Skirt,101.15,Autumn,Card,2.6,12,6
C-9318,39,Female,Groceries,Rice Pack,23.86,Summer,Cash on Delivery,3.7,14,7
C-9319,38,Male,Footwear,Sneakers,206.88,Winter,Card,4.5,23,9
C-9320,33,Female,Womens Clothing,Jeans,152.85,Winter,Card,2.9,17,6
C-9321,41,Female,Womens Clothing,Top,131.57,Summer,Card,5,9,2
C-9322,46,Male,Sports,Football,61.71,Autumn,Card,4.8,18,4
C-9323,33,Female,Sports,Yoga Mat,146.32,Autumn,Card,3.9,14,2
C-9324,30,Male,Sports,Football,176.43,Autumn,Card,3.9,10,5
C-9325,40,Male,Footwear,Sneakers,180.35,Autumn,Card,3.5,10,5
C-9326,31,Female,Home,Lamp,46.08,Autumn,Card,3,17,6
C-9327,52,Female,Beauty,Makeup Set,89.09,Autumn,Cash on Delivery,4.4,12,6
C-9328,65,Female,Sports,Yoga Mat,100.42,Autumn,Card,3.8,22,6
C-9329,48,Male,Mens Clothing,T-Shirt,89.83,Summer,Card,4.1,20,5
C-9330,54,Male,Electronics,Mobile Phone,970.58,Summer,Card,4.7,18,9
C-9331,33,Male,Electronics,Laptop,1987.37,Summer,Card,3.9,14,2
C-9332,56,Male,Electronics,Smart Watch,2918.5,Winter,Card,2.8,15,5
C-9333,41,Female,Sports,Yoga Mat,25.82,Summer,Card,4.4,16,3
C-9334,65,Male,Footwear,Formal Shoes,72.74,Winter,Card,3,12,6
C-9335,32,Female,Beauty,Skincare Kit,139.7,Summer,Card,3.1,20,5
C-9336,49,Female,Footwear,Formal Shoes,59.06,Spring,Cash on Delivery,2.9,14,7
C-9337,61,Male,Sports,Football,101.88,Spring,Card,3.9,11,3
C-9338,54,Male,Sports,Football,92.18,Spring,Card,3.3,11,3
C-9339,50,Female,Sports,Football,118.5,Summer,Card,4.6,20,10
C-9340,61,Male,Electronics,Mobile Phone,1079.34,Autumn,Card,3.6,26,8
C-9341,60,Female,Beauty,Perfume,65.44,Autumn,Cash on Delivery,5,16,3
C-9342,42,Female,Beauty,Skincare Kit,25.79,Winter,Cash on Delivery,4,8,4
C-9343,45,Female,Footwear,Sandals,50.12,Winter,Cash on Delivery,3.3,9,2
C-9344,28,Male,Sports,Yoga Mat,131.99,Winter,Card,4,23,9
C-9345,53,Female,Footwear,Sandals,56.27,Spring,Cash on Delivery,3.3,16,8
C-9346,59,Male,Electronics,Laptop,639.17,Winter,Card,3.9,16,8
C-9347,42,Female,Footwear,Formal Shoes,56.5,Spring,Card,4.1,8,4
C-9348,69,Female,Sports,Football,49.1,Summer,Cash on Delivery,3,22,6
C-9349,70,Female,Accessories,Wallet,27.04,Winter,Card,3.9,16,3
C-9350,69,Male,Footwear,Sneakers,116.04,Winter,Card,3.3,17,6
C-9351,21,Female,Sports,Yoga Mat,130.7,Autumn,Card,3.5,10,5
C-9352,23,Male,Electronics,Mobile Phone,1990.13,Spring,Card,4.1,10,0
C-9353,59,Female,Footwear,Sneakers,198.56,Summer,Card,3.4,10,5
C-9354,68,Female,Accessories,Sunglasses,116.6,Winter,Card,3.4,16,3
C-9355,41,Male,Mens Clothing,Shirt,143.78,Winter,Card,3.6,24,12
C-9356,22,Male,Footwear,Formal Shoes,72.51,Spring,Cash on Delivery,3.7,11,3
C-9357,20,Male,Footwear,Formal Shoes,238.67,Spring,Card,4.1,12,6
C-9358,52,Male,Mens Clothing,Shirt,164.35,Winter,Card,4.1,4,2
C-9359,69,Male,Electronics,Headphones,1339.11,Autumn,Card,3.5,9,2
C-9360,42,Male,Sports,Dumbbells,198.2,Autumn,Card,3.3,8,4
C-9361,37,Male,Groceries,Cooking Oil,62.87,Summer,Cash on Delivery,3.5,14,7
C-9362,29,Female,Womens Clothing,Dress,150.07,Spring,Card,3.9,19,7
C-9363,51,Male,Groceries,Cooking Oil,71.54,Winter,Cash on Delivery,3.5,16,3
C-9364,26,Female,Womens Clothing,Skirt,43.22,Spring,Cash on Delivery,2.9,2,1
C-9365,49,Male,Footwear,Sandals,173.46,Autumn,Card,3.8,22,6
C-9366,47,Male,Home,Lamp,286.8,Spring,Card,5,19,7
C-9367,30,Male,Mens Clothing,Jacket,83.11,Autumn,Card,3.6,14,2
C-9368,22,Female,Beauty,Perfume,27.57,Spring,Cash on Delivery,4.1,14,7
C-9369,46,Female,Footwear,Sneakers,208.33,Winter,Card,3.9,8,4
C-9370,57,Female,Womens Clothing,Dress,43.06,Winter,Card,5,20,5
C-9371,63,Female,Groceries,Beverages,42.76,Autumn,Cash on Delivery,4.3,24,7
C-9372,54,Male,Mens Clothing,Jacket,80.56,Summer,Card,4,26,8
C-9373,32,Female,Womens Clothing,Skirt,59.17,Winter,Card,3,12,6
C-9374,69,Male,Groceries,Rice Pack,58.67,Winter,Cash on Delivery,4.7,28,9
C-9375,65,Male,Electronics,Laptop,2600.47,Autumn,Card,2.1,13,4
C-9376,57,Female,Womens Clothing,Skirt,54.73,Autumn,Cash on Delivery,3.7,22,11
C-9377,27,Male,Footwear,Sandals,66.29,Autumn,Cash on Delivery,3,11,3
C-9378,40,Female,Womens Clothing,Jeans,65.43,Spring,Card,3.6,14,2
C-9379,62,Male,Sports,Yoga Mat,50.26,Winter,Cash on Delivery,2.8,19,7
C-9380,27,Female,Beauty,Makeup Set,125.15,Summer,Card,3.9,18,4
C-9381,62,Male,Footwear,Sneakers,166.81,Winter,Card,4.6,28,9
C-9382,46,Female,Womens Clothing,Skirt,141.45,Summer,Card,5,14,7
C-9383,60,Male,Footwear,Sneakers,167.45,Spring,Card,4.4,5,0
C-9384,62,Male,Footwear,Formal Shoes,151.56,Spring,Card,4.1,13,4
C-9385,49,Male,Mens Clothing,T-Shirt,49.58,Autumn,Cash on Delivery,4.6,21,8
C-9386,21,Female,Footwear,Formal Shoes,170.32,Spring,Card,4.8,21,8
C-9387,25,Female,Accessories,Sunglasses,30.47,Winter,Card,4.5,20,5
C-9388,50,Male,Groceries,Rice Pack,10.5,Winter,Cash on Delivery,4.5,26,8
C-9389,63,Male,Electronics,Headphones,2558.44,Spring,Card,4.2,6,3
C-9390,58,Female,Womens Clothing,Jeans,32.71,Spring,Cash on Delivery,3.4,17,6
C-9391,25,Male,Sports,Football,203.65,Summer,Card,4.7,26,13
C-9392,66,Female,Home,Kitchen Set,186.33,Summer,Card,3.9,12,6
C-9393,63,Female,Sports,Yoga Mat,154.41,Autumn,Card,3.5,16,3
C-9394,70,Female,Beauty,Perfume,105.45,Autumn,Card,3.2,16,3
C-9395,28,Female,Groceries,Snacks,71.26,Autumn,Card,3.6,11,3
C-9396,28,Female,Footwear,Sneakers,210.09,Summer,Card,4.4,24,7
C-9397,36,Female,Beauty,Perfume,28.51,Spring,Card,2.9,16,3
C-9398,47,Female,Beauty,Skincare Kit,108.76,Spring,Card,3.7,6,3
C-9399,25,Female,Footwear,Sneakers,248.94,Autumn,Card,2.5,18,4
C-9400,55,Male,Mens Clothing,Shirt,178.99,Spring,Card,5,8,4
C-9401,22,Female,Groceries,Snacks,64.91,Spring,Cash on Delivery,2.9,15,5
C-9402,55,Male,Electronics,Smart Watch,1774.32,Summer,Card,4,26,8
C-9403,25,Male,Mens Clothing,Shirt,173.88,Spring,Card,4.4,21,8
C-9404,34,Male,Sports,Dumbbells,130.83,Spring,Card,3.6,20,5
C-9405,39,Female,Accessories,Wallet,47.44,Summer,Card,3.8,15,5
C-9406,65,Male,Mens Clothing,Jeans,76.94,Spring,Card,3.9,16,8
C-9407,51,Female,Footwear,Sneakers,79.66,Autumn,Card,3.8,2,1
C-9408,52,Male,Footwear,Sneakers,91.9,Winter,Cash on Delivery,2.5,8,4
C-9409,48,Female,Footwear,Sandals,146.85,Spring,Card,3.5,11,3
C-9410,25,Female,Accessories,Handbag,100.99,Autumn,Card,3.5,19,7
C-9411,35,Male,Electronics,Laptop,2272.7,Winter,Card,2.3,14,7
C-9412,42,Male,Electronics,Mobile Phone,783.29,Winter,Card,3.6,20,5
C-9413,46,Male,Sports,Yoga Mat,125.6,Spring,Card,1.8,10,5
C-9414,21,Male,Footwear,Formal Shoes,151.15,Summer,Card,4.2,9,2
C-9415,22,Female,Beauty,Makeup Set,116.28,Summer,Card,4.2,12,6
C-9416,53,Female,Groceries,Snacks,46.85,Winter,Cash on Delivery,3,18,4
C-9417,26,Male,Electronics,Smart Watch,2162.23,Spring,Card,4.1,4,2
C-9418,29,Male,Mens Clothing,Jacket,99.56,Spring,Card,3,20,5
C-9419,22,Male,Electronics,Laptop,2633.36,Spring,Card,4.2,18,4
C-9420,63,Female,Accessories,Sunglasses,132.84,Autumn,Card,4.1,20,5
C-9421,20,Female,Footwear,Sandals,161.07,Spring,Card,3.7,8,4
C-9422,50,Female,Beauty,Perfume,35.9,Autumn,Card,4.4,18,9
C-9423,54,Female,Womens Clothing,Dress,41.24,Autumn,Cash on Delivery,3.4,19,7
C-9424,45,Male,Sports,Dumbbells,160.08,Summer,Card,3.9,17,6
C-9425,59,Female,Accessories,Wallet,152.97,Winter,Card,3.5,17,6
C-9426,43,Female,Womens Clothing,Skirt,71.83,Summer,Cash on Delivery,4.1,12,6
C-9427,21,Female,Accessories,Handbag,95.84,Autumn,Cash on Delivery,4.3,22,6
C-9428,62,Male,Home,Curtains,38.66,Winter,Cash on Delivery,3.6,8,4
C-9429,44,Male,Electronics,Smart Watch,1769.68,Spring,Card,4.8,20,5
C-9430,44,Female,Footwear,Formal Shoes,103.11,Winter,Card,3.1,15,5
C-9431,45,Female,Footwear,Formal Shoes,118.28,Winter,Card,4,10,5
C-9432,37,Female,Accessories,Wallet,162.7,Winter,Card,3.5,19,7
C-9433,49,Male,Sports,Yoga Mat,75.76,Summer,Cash on Delivery,4.5,15,5
C-9434,63,Male,Sports,Dumbbells,234.8,Spring,Card,3.1,16,3
C-9435,25,Female,Footwear,Sandals,107.61,Summer,Card,4.8,17,6
C-9436,44,Male,Sports,Football,150.15,Spring,Card,3.5,20,5
C-9437,36,Male,Sports,Dumbbells,97.03,Summer,Card,3.4,6,3
C-9438,44,Female,Sports,Yoga Mat,129.12,Summer,Card,5,20,5
C-9439,31,Female,Footwear,Sandals,75.93,Autumn,Card,3.5,18,4
C-9440,46,Female,Womens Clothing,Top,181.75,Winter,Card,4.3,8,4
C-9441,43,Male,Electronics,Mobile Phone,1217.08,Spring,Card,4.6,20,5
C-9442,23,Female,Footwear,Sneakers,241.42,Spring,Card,5,8,4
C-9443,58,Male,Electronics,Laptop,1944.24,Spring,Card,2.7,22,6
C-9444,22,Male,Sports,Yoga Mat,48.39,Summer,Cash on Delivery,4,4,2
C-9445,63,Female,Accessories,Sunglasses,107.47,Autumn,Card,2.2,12,1
C-9446,62,Male,Electronics,Headphones,1763.47,Autumn,Card,4,20,5
C-9447,69,Female,Womens Clothing,Dress,159.98,Winter,Card,2.9,24,7
C-9448,36,Male,Groceries,Cooking Oil,60.71,Winter,Cash on Delivery,4.5,16,3
C-9449,46,Female,Home,Lamp,118.81,Autumn,Card,4.1,16,3
C-9450,53,Male,Sports,Football,115.93,Summer,Card,3,6,3
C-9451,20,Female,Beauty,Perfume,109.6,Winter,Card,4.4,16,8
C-9452,48,Male,Footwear,Formal Shoes,197.83,Autumn,Card,3.4,17,6
C-9453,29,Female,Footwear,Sneakers,68.82,Summer,Card,3.6,0,0
C-9454,43,Male,Mens Clothing,T-Shirt,112.21,Summer,Card,4.1,12,6
C-9455,37,Male,Footwear,Sandals,75.17,Autumn,Card,2.9,11,3
C-9456,49,Male,Electronics,Headphones,2429.83,Winter,Card,2.9,18,9
C-9457,38,Male,Electronics,Headphones,1961.17,Summer,Card,2.9,26,8
C-9458,41,Female,Footwear,Sandals,119.89,Winter,Card,3.6,11,3
C-9459,25,Female,Groceries,Cooking Oil,78.32,Winter,Cash on Delivery,4.6,24,7
C-9460,55,Male,Electronics,Mobile Phone,1710.6,Autumn,Card,4,16,3
C-9461,47,Female,Footwear,Sandals,148.86,Autumn,Card,3.4,16,3
C-9462,70,Male,Home,Curtains,194.65,Summer,Card,3.3,12,6
C-9463,59,Female,Beauty,Perfume,58.65,Autumn,Cash on Delivery,3.3,12,6
C-9464,21,Female,Footwear,Sandals,228.61,Autumn,Card,2.5,10,5
C-9465,62,Male,Electronics,Mobile Phone,2057.65,Spring,Card,4.1,24,7
C-9466,25,Female,Footwear,Sandals,138.83,Summer,Card,3.8,20,5
C-9467,23,Male,Mens Clothing,Shirt,106.76,Summer,Card,4.5,20,5
C-9468,62,Male,Electronics,Headphones,2593.67,Autumn,Card,2.9,10,5
C-9469,30,Male,Mens Clothing,Jacket,195.55,Spring,Card,3.9,18,4
C-9470,69,Male,Home,Kitchen Set,127.32,Spring,Card,3.5,4,2
C-9471,29,Male,Footwear,Formal Shoes,86.48,Spring,Card,3.7,11,3
C-9472,21,Female,Beauty,Skincare Kit,109.66,Winter,Card,3.5,16,8
C-9473,57,Female,Accessories,Handbag,63.39,Winter,Cash on Delivery,4,17,6
C-9474,61,Female,Womens Clothing,Top,198.86,Winter,Card,3.5,15,5
C-9475,29,Female,Beauty,Makeup Set,143.68,Spring,Card,3.5,11,3
C-9476,44,Male,Electronics,Mobile Phone,605.68,Summer,Card,3,20,5
C-9477,24,Female,Footwear,Formal Shoes,52.58,Autumn,Cash on Delivery,2.4,13,4
C-9478,51,Male,Sports,Yoga Mat,179.61,Autumn,Card,2.9,9,2
C-9479,35,Female,Womens Clothing,Dress,170.61,Spring,Card,4.3,24,7
C-9480,61,Male,Mens Clothing,Shirt,124.26,Summer,Card,3.6,15,5
C-9481,54,Female,Womens Clothing,Top,102.38,Autumn,Card,4.8,6,3
C-9482,31,Male,Mens Clothing,Jeans,129.77,Autumn,Card,3.3,11,3
C-9483,31,Male,Sports,Football,107.4,Spring,Card,3.2,15,5
